1788515662.938295712	probe_search	selfplay	339236	8	1731480	339224
1788515663.233631211	probe_search	selfplay	339236	8	1733528	339224
1788515663.520142684	probe_search	selfplay	339236	8	1734552	339224
1788515663.796715110	probe_search	selfplay	339236	6	1739392	339224
1788515664.072223878	probe_search	selfplay	339236	6	1739392	339224
1788515664.350504348	probe_search	selfplay	339236	4	1031652	339224
1788515665.450589832	probe_search	selfplay	340387	1	256476	340369
1788515665.724443216	probe_search	selfplay	340387	3	258608	340369
1788515666.011074813	probe_search	selfplay	340387	4	327216	340369
1788515666.291450935	probe_search	selfplay	340387	5	449072	340369
1788515666.580701267	probe_search	selfplay	340387	5	794160	340369
1788515666.863821793	probe_search	selfplay	340387	25	1137716	340369
1788515667.143066162	probe_search	selfplay	340387	25	1162292	340369
1788515667.438827858	probe_search	selfplay	340387	25	1172532	340369
1788515667.720153858	probe_search	selfplay	340387	25	1181748	340369
1788515667.996632156	probe_search	selfplay	340387	25	1190964	340369
1788515668.283119376	probe_search	selfplay	340387	25	1199156	340369
1788515668.566479801	probe_search	selfplay	340387	25	1208372	340369
1788515668.857823566	probe_search	selfplay	340387	25	1217588	340369
1788515669.142913377	probe_search	selfplay	340387	25	1225780	340369
1788515669.425843288	probe_search	selfplay	340387	25	1234996	340369
1788515669.716870290	probe_search	selfplay	340387	25	1243188	340369
1788515670.003540167	probe_search	selfplay	340387	25	1251380	340369
1788515670.293204858	probe_search	selfplay	340387	25	1260596	340369
1788515670.584401688	probe_search	selfplay	340387	25	1268788	340369
1788515670.871686800	probe_search	selfplay	340387	25	1276980	340369
1788515671.151156628	probe_search	selfplay	340387	25	1285172	340369
1788515671.424192559	probe_search	selfplay	340387	25	1294388	340369
1788515671.704555991	probe_search	selfplay	340387	25	1301556	340369
1788515671.980739187	probe_search	selfplay	340387	25	1309748	340369
1788515672.253697432	probe_search	selfplay	340387	25	1317940	340369
1788515672.528403066	probe_search	selfplay	340387	25	1326132	340369
1788515672.798562504	probe_search	selfplay	340387	25	1334324	340369
1788515673.086910417	probe_search	selfplay	340387	25	1342516	340369
1788515673.370976019	probe_search	selfplay	340387	25	1351732	340369
1788515673.655068057	probe_search	selfplay	340387	25	1359924	340369
1788515673.934237463	probe_search	selfplay	340387	25	1368116	340369
1788515674.216410436	probe_search	selfplay	340387	25	1376308	340369
1788515674.496491757	probe_search	selfplay	340387	25	1383476	340369
1788515674.776218455	probe_search	selfplay	340387	25	1391668	340369
1788515675.049891478	probe_search	selfplay	340387	25	1399860	340369
1788515675.335928848	probe_search	selfplay	340387	25	1408052	340369
1788515675.626419954	probe_search	selfplay	340387	25	1416244	340369
1788515675.916465780	probe_search	selfplay	340387	25	1424436	340369
1788515676.191888560	probe_search	selfplay	340387	25	1432628	340369
1788515676.476248203	probe_search	selfplay	340387	25	1439796	340369
1788515676.751447183	probe_search	selfplay	340387	25	1447988	340369
1788515677.029622984	probe_search	selfplay	340387	25	1455156	340369
1788515677.313227163	probe_search	selfplay	340387	25	1463348	340369
1788515677.601318799	probe_search	selfplay	340387	25	1471540	340369
1788515677.895715290	probe_search	selfplay	340387	25	1479732	340369
1788515678.173185231	probe_search	selfplay	340387	25	1486900	340369
1788515678.445739616	probe_search	selfplay	340387	25	1494068	340369
1788515678.728408348	probe_search	selfplay	340387	25	1503284	340369
1788515679.016899382	probe_search	selfplay	340387	25	1510452	340369
1788515679.305084321	probe_search	selfplay	340387	25	1518644	340369
1788515679.582820350	probe_search	selfplay	340387	25	1525812	340369
1788515679.859551846	probe_search	selfplay	340387	25	1537076	340369
1788515680.147222541	probe_search	selfplay	340387	25	1544244	340369
1788515680.427365127	probe_search	selfplay	340387	25	1552436	340369
1788515680.706921291	probe_search	selfplay	340387	25	1559604	340369
1788515680.987720567	probe_search	selfplay	340387	25	1567796	340369
1788515681.275395243	probe_search	selfplay	340387	25	1578036	340369
1788515681.567433044	probe_search	selfplay	340387	25	1586228	340369
1788515681.862078308	probe_search	selfplay	340387	25	1595444	340369
1788515682.203670042	probe_search	selfplay	340387	25	1603636	340369
1788515682.509772916	probe_search	selfplay	340387	25	1611828	340369
1788515682.822104868	probe_search	selfplay	340387	25	1620020	340369
1788515683.111675297	probe_search	selfplay	340387	25	1628212	340369
1788515683.407668824	probe_search	selfplay	340387	25	1635380	340369
1788515683.715733817	probe_search	selfplay	340387	25	1643572	340369
1788515684.023839176	probe_search	selfplay	340387	25	1651764	340369
1788515684.321283087	probe_search	selfplay	340387	25	1659956	340369
1788515684.625805530	probe_search	selfplay	340387	25	1668148	340369
1788515684.925009865	probe_search	selfplay	340387	25	1676340	340369
1788515685.225606389	probe_search	selfplay	340387	25	1689652	340369
1788515685.530085886	probe_search	selfplay	340387	25	1697844	340369
1788515685.833853418	probe_search	selfplay	340387	25	1706036	340369
1788515686.145582125	probe_search	selfplay	340387	25	1718324	340369
1788515686.453241230	probe_search	selfplay	340387	25	1726516	340369
1788515686.773518198	probe_search	selfplay	340387	25	1734708	340369
1788515687.078564050	probe_search	selfplay	340387	25	1741876	340369
1788515687.372380232	probe_search	selfplay	340387	25	1750068	340369
1788515687.675216922	probe_search	selfplay	340387	25	1758260	340369
1788515687.985590144	probe_search	selfplay	340387	25	1766452	340369
1788515688.291531719	probe_search	selfplay	340387	25	1773620	340369
1788515688.608178147	probe_search	selfplay	340387	25	1781812	340369
