1788513664.360136103	cycle1	train	317109	36	2516652
1788513664.360136103	cycle1	train	322317	36	2654396
1788513664.360136103	cycle1	train	323223	36	2647100
1788513664.360136103	cycle1	selfplay	324406	22	1221620
1788513664.616558819	cycle1	train	317109	36	2516652
1788513664.616558819	cycle1	train	322317	36	2654396
1788513664.616558819	cycle1	train	323223	36	2647100
1788513664.616558819	cycle1	selfplay	324406	22	1282320
1788513664.873927363	cycle1	train	317109	36	2516652
1788513664.873927363	cycle1	train	322317	36	2654396
1788513664.873927363	cycle1	train	323223	36	2647100
1788513664.873927363	cycle1	selfplay	324406	22	1346504
1788513665.136304902	cycle1	train	317109	36	2516652
1788513665.136304902	cycle1	train	322317	36	2654396
1788513665.136304902	cycle1	train	323223	36	2647100
1788513665.136304902	cycle1	selfplay	324406	22	1395504
1788513665.388971518	cycle1	train	317109	36	2516652
1788513665.388971518	cycle1	train	322317	36	2654396
1788513665.388971518	cycle1	train	323223	36	2647100
1788513665.388971518	cycle1	selfplay	324406	18	1442256
1788513665.645238143	cycle1	train	317109	36	2516652
1788513665.645238143	cycle1	train	322317	36	2654396
1788513665.645238143	cycle1	train	323223	36	2647100
1788513665.645238143	cycle1	selfplay	324406	15	1477844
1788513665.909090823	cycle1	train	317109	36	2516652
1788513665.909090823	cycle1	train	322317	36	2654396
1788513665.909090823	cycle1	train	323223	36	2647100
1788513665.909090823	cycle1	selfplay	324406	11	1497288
1788513666.174207461	cycle1	train	317109	36	2516652
1788513666.174207461	cycle1	train	322317	36	2654396
1788513666.174207461	cycle1	train	323223	36	2647100
1788513666.174207461	cycle1	selfplay	324406	5	1444628
1788513666.435730205	cycle1	train	317109	36	2516652
1788513666.435730205	cycle1	train	322317	36	2654396
1788513666.435730205	cycle1	train	323223	36	2647100
1788513666.435730205	cycle1	selfplay	324406	3	1436764
1788513666.692792707	cycle1	train	317109	36	2516652
1788513666.692792707	cycle1	train	322317	36	2654396
1788513666.692792707	cycle1	train	323223	36	2647100
1788513666.692792707	cycle1	selfplay	324406	3	1436764
1788513666.953171988	cycle1	train	317109	36	2516652
1788513666.953171988	cycle1	train	322317	36	2654396
1788513666.953171988	cycle1	train	323223	36	2647100
1788513666.953171988	cycle1	selfplay	324406	3	1436764
1788513667.213733030	cycle1	train	317109	36	2516652
1788513667.213733030	cycle1	train	322317	36	2654396
1788513667.213733030	cycle1	train	323223	36	2647100
1788513667.213733030	cycle1	selfplay	324406	3	1436764
1788513667.467650117	cycle1	train	317109	36	2516652
1788513667.467650117	cycle1	train	322317	36	2654396
1788513667.467650117	cycle1	train	323223	36	2647100
1788513667.467650117	cycle1	selfplay	324406	2	1435600
1788513667.726680123	cycle1	train	317109	36	2516652
1788513667.726680123	cycle1	train	322317	36	2654396
1788513667.726680123	cycle1	train	323223	36	2647100
1788513667.726680123	cycle1	selfplay	324406	2	599740
1788513667.987317922	cycle1	train	317109	36	2522796
1788513667.987317922	cycle1	train	322317	36	2654396
1788513667.987317922	cycle1	train	323223	36	2647100
1788513667.987317922	cycle1	selfplay	324406	2	599740
1788513668.251431582	cycle1	train	317109	36	2522796
1788513668.251431582	cycle1	train	322317	36	2654396
1788513668.251431582	cycle1	train	323223	36	2647100
1788513668.511792830	cycle1	train	317109	36	2522796
1788513668.511792830	cycle1	train	322317	36	2654396
1788513668.511792830	cycle1	train	323223	36	2647100
1788513668.511792830	cycle1	shuffle	324615	1	12288
1788513668.766368405	cycle1	train	317109	36	2522796
1788513668.766368405	cycle1	train	322317	36	2654396
1788513668.766368405	cycle1	train	323223	36	2647100
1788513668.766368405	cycle1	shuffle	324615	4	36864
1788513669.026986757	cycle1	train	317109	36	2522796
1788513669.026986757	cycle1	train	322317	36	2654396
1788513669.026986757	cycle1	train	323223	36	2647100
1788513669.026986757	cycle1	shuffle	324615	4	36864
1788513669.290681595	cycle1	train	317109	36	2522796
1788513669.290681595	cycle1	train	322317	36	2654396
1788513669.290681595	cycle1	train	323223	36	2647100
1788513669.290681595	cycle1	shuffle	324615	4	36864
1788513669.548276566	cycle1	train	317109	36	2522796
1788513669.548276566	cycle1	train	322317	36	2654396
1788513669.548276566	cycle1	train	323223	36	2647100
1788513669.548276566	cycle1	shuffle	324615	4	36864
1788513669.805624143	cycle1	train	317109	36	2522796
1788513669.805624143	cycle1	train	322317	36	2654396
1788513669.805624143	cycle1	train	323223	36	2647100
1788513669.805624143	cycle1	shuffle	324615	4	36864
1788513670.060068306	cycle1	train	317109	36	2522796
1788513670.060068306	cycle1	train	322317	36	2654396
1788513670.060068306	cycle1	train	323223	36	2647100
1788513670.060068306	cycle1	shuffle	324615	4	36864
1788513670.320047311	cycle1	train	317109	36	2522796
1788513670.320047311	cycle1	train	322317	36	2654396
1788513670.320047311	cycle1	train	323223	36	2647100
1788513670.320047311	cycle1	shuffle	324615	4	36864
1788513670.575626909	cycle1	train	317109	36	2522796
1788513670.575626909	cycle1	train	322317	36	2621136
1788513670.575626909	cycle1	train	323223	36	2647100
1788513670.575626909	cycle1	shuffle	324615	4	36864
